kdkab	namakab	kdkec	namakec	kdkel	desakel	laki	perempuan	blm_kwn	kwn	cr_hdp	cr_mati	jml_duk
7324	LUWU TIMUR	732404	MALILI	7324042006	BARUGA	1876	1702	2017	1408	44	109	3578
7324	LUWU TIMUR	732404	MALILI	7324042007	LAKAWALI	1840	1688	1783	1634	27	84	3528
7324	LUWU TIMUR	732404	MALILI	7324042008	USSU	758	745	852	591	17	43	1503
7324	LUWU TIMUR	732404	MALILI	7324042009	TARABBI	807	744	854	650	7	40	1551
7324	LUWU TIMUR	732404	MALILI	7324042010	BALANTANG	1297	1235	1456	1003	23	50	2532
7324	LUWU TIMUR	732404	MALILI	7324042011	ATUE	423	387	437	359	3	11	810
7324	LUWU TIMUR	732404	MALILI	7324042012	PONGKERU	1023	866	1085	769	8	27	1889
7324	LUWU TIMUR	732404	MALILI	7324042013	PUNCAK INDAH	2430	2246	2725	1857	34	60	4676
7324	LUWU TIMUR	732404	MALILI	7324042014		575	514	602	474	4	9	1089
7324	LUWU TIMUR	732404	MALILI	7324042015	UPT MALILI SPII	706	618	758	533	7	26	1324
7324	LUWU TIMUR	732405	ANGKONA	7324052001	TAWAKUA	1578	1476	1552	1409	11	82	3054
7324	LUWU TIMUR	732405	ANGKONA	7324052002	TAMPINNA	2529	2430	2757	2023	42	137	4959
7324	LUWU TIMUR	732405	ANGKONA	7324052003	SOLO	1073	1003	967	1050	9	50	2076
7324	LUWU TIMUR	732405	ANGKONA	7324052004	TARIPA	1593	1485	1546	1436	20	76	3078
7324	LUWU TIMUR	732405	ANGKONA	7324052005	MANTADULU	1215	1153	1190	1100	19	59	2368
7324	LUWU TIMUR	732405	ANGKONA	7324052006	BALIREJO	1671	1523	1444	1636	10	104	3194
7324	LUWU TIMUR	732405	ANGKONA	7324052007	MALIWOWO	2373	2244	2517	1938	46	116	4617
7324	LUWU TIMUR	732405	ANGKONA	7324052008	LAMAETO	1219	1107	1213	1022	14	77	2326
7324	LUWU TIMUR	732405	ANGKONA	7324052009		1	5	4	1	0	1	6
7324	LUWU TIMUR	732405	ANGKONA	7324052010		9	14	13	9	0	1	23
7324	LUWU TIMUR	732406	WOTU	7324062001	LAMPENAI	2810	2933	3350	2135	52	206	5743
7324	LUWU TIMUR	732406	WOTU	7324062002	TARENGGE	1508	1496	1650	1200	39	115	3004
7324	LUWU TIMUR	732406	WOTU	7324062003	MARAMBA	1353	1264	1339	1177	30	71	2617
7324	LUWU TIMUR	732406	WOTU	7324062004	CENDANA HIJAU	1263	1190	1258	1098	26	71	2453
7324	LUWU TIMUR	732406	WOTU	7324062005	BAWALIPU	3532	3459	4080	2636	77	198	6991
7324	LUWU TIMUR	732406	WOTU	7324062006	KALAENA	748	726	772	632	11	59	1474
7324	LUWU TIMUR	732406	WOTU	7324062007	LERA	1379	1327	1437	1156	37	76	2706
7324	LUWU TIMUR	732406	WOTU	7324062008	KANAWATU	744	712	809	603	13	31	1456
7324	LUWU TIMUR	732406	WOTU	7324062009	BAHARI	1020	894	961	898	15	40	1914
7324	LUWU TIMUR	732406	WOTU	7324062010	KOROMBUA	1354	1257	1380	1159	15	57	2611
7324	LUWU TIMUR	732406	WOTU	7324062011		359	353	297	397	0	18	712
7324	LUWU TIMUR	732406	WOTU	7324062012		466	472	536	360	10	32	938
7324	LUWU TIMUR	732406	WOTU	7324062014		0	1	0	0	1	0	1
7324	LUWU TIMUR	732406	WOTU	7324062015		1	0	0	1	0	0	1
7324	LUWU TIMUR	732406	WOTU	7324062016		3	6	4	5	0	0	9
7324	LUWU TIMUR	732407	BURAU	7324072001	BURAU	1088	1046	1207	839	20	68	2134
7324	LUWU TIMUR	732407	BURAU	7324072002	JALAJJA	2069	2096	2346	1637	38	144	4165
7324	LUWU TIMUR	732407	BURAU	7324072003	LEWONU	1226	1186	1288	1035	28	61	2412
7324	LUWU TIMUR	732407	BURAU	7324072004	LAMBARESE	1266	1292	1376	1056	35	91	2558
7324	LUWU TIMUR	732407	BURAU	7324072005	LAUWO	1557	1610	1874	1171	23	99	3167
7324	LUWU TIMUR	732407	BURAU	7324072006	BONEPUTE	1334	1294	1324	1218	21	65	2628
7324	LUWU TIMUR	732407	BURAU	7324072007	LUMBEWE	1535	1500	1733	1176	35	91	3035
7324	LUWU TIMUR	732407	BURAU	7324072008	MABONTA	1557	1437	1732	1153	25	84	2994
7324	LUWU TIMUR	732407	BURAU	7324072009	LARO	1621	1588	2029	1089	21	70	3209
7324	LUWU TIMUR	732407	BURAU	7324072010	BENTENG	868	795	855	750	18	40	1663
7324	LUWU TIMUR	732407	BURAU	7324072011	LAGEGO	783	685	750	684	15	19	1468
7324	LUWU TIMUR	732407	BURAU	7324072012	LANOSI	723	677	751	585	22	42	1400
7324	LUWU TIMUR	732407	BURAU	7324072013	CENDANA	1329	1257	1461	1037	15	73	2586
7324	LUWU TIMUR	732407	BURAU	7324072014		973	853	962	812	14	38	1826
7324	LUWU TIMUR	732407	BURAU	7324072015		638	591	710	445	24	50	1229
7324	LUWU TIMUR	732407	BURAU	7324072016		3	4	5	2	0	0	7
7324	LUWU TIMUR	732407	BURAU	7324072018		1	0	1	0	0	0	1
7324	LUWU TIMUR	732408	TOMONI	7324081003		13	16	15	12	0	2	29
7324	LUWU TIMUR	732408	TOMONI	7324082001	BAYONDO	790	811	792	719	26	64	1601
7324	LUWU TIMUR	732408	TOMONI	7324082002	MULYASARI	1369	1335	1278	1307	20	99	2704
7324	LUWU TIMUR	732408	TOMONI	7324082003	TOMONI	1757	1742	1870	1476	33	120	3499
7324	LUWU TIMUR	732408	TOMONI	7324082007	LESTARI	1545	1411	1339	1491	33	93	2956
7324	LUWU TIMUR	732408	TOMONI	7324082008	KALPATARU	1666	1453	1783	1230	43	63	3119
7324	LUWU TIMUR	732408	TOMONI	7324082011	TADULAKO	496	452	512	393	4	39	948
7324	LUWU TIMUR	732408	TOMONI	7324082012	BERINGIN JAYA	842	834	871	733	31	41	1676
7324	LUWU TIMUR	732408	TOMONI	7324082015	BANGUN KARYA	1184	1088	1038	1159	24	51	2272
7324	LUWU TIMUR	732408	TOMONI	7324082016	MANDIRI	1502	1467	1523	1310	41	95	2969
7324	LUWU TIMUR	732408	TOMONI	7324082017	SUMBER ALAM	386	348	373	329	8	24	734
7324	LUWU TIMUR	732408	TOMONI	7324082018	UJUNG BARU	587	512	508	566	13	12	1099
7324	LUWU TIMUR	732408	TOMONI	7324082019	BANGUN JAYA	747	679	804	577	9	36	1426
7324	LUWU TIMUR	732408	TOMONI	7324082020		11	16	21	5	0	1	27
7324	LUWU TIMUR	732409	TOMONI TIMUR	7324092001		726	759	737	658	39	51	1485
7324	LUWU TIMUR	732409	TOMONI TIMUR	7324092002		2151	2090	2097	1925	40	179	4241
7324	LUWU TIMUR	732409	TOMONI TIMUR	7324092003		1850	1750	1715	1723	43	119	3600
7324	LUWU TIMUR	732409	TOMONI TIMUR	7324092004		550	537	620	439	5	23	1087
7324	LUWU TIMUR	732409	TOMONI TIMUR	7324092005		622	620	514	671	14	43	1242
7324	LUWU TIMUR	732409	TOMONI TIMUR	7324092007		5	1	3	2	1	0	6
7324	LUWU TIMUR	732410	KALAENA	7324102001		1312	1327	1227	1302	18	92	2639
7324	LUWU TIMUR	732410	KALAENA	7324102002		314	298	242	347	2	21	612
7324	LUWU TIMUR	732410	KALAENA	7324102003		986	994	875	1021	16	68	1980
7324	LUWU TIMUR	732410	KALAENA	7324102004		658	572	545	637	5	43	1230
7324	LUWU TIMUR	732410	KALAENA	7324102005		1008	928	886	953	16	81	1936
7324	LUWU TIMUR	732410	KALAENA	7324102006		1132	1046	1287	834	12	45	2178
7324	LUWU TIMUR	732410	KALAENA	7324102007		931	882	977	762	13	61	1813
7324	LUWU TIMUR	732410	KALAENA	7324102008		540	507	574	439	10	24	1047
7324	LUWU TIMUR	732411	WASUPONDA	7324112001		3453	3132	3975	2424	48	138	6585
7324	LUWU TIMUR	732411	WASUPONDA	7324112002		1099	978	1189	827	13	48	2077
7324	LUWU TIMUR	732411	WASUPONDA	7324112003		1559	1384	1708	1158	31	46	2943
7324	LUWU TIMUR	732411	WASUPONDA	7324112004		1655	1474	1864	1204	14	47	3129
7324	LUWU TIMUR	732411	WASUPONDA	7324112005		2184	1863	2287	1652	34	74	4047
7324	LUWU TIMUR	732411	WASUPONDA	7324112006		1305	1198	1464	969	23	47	2503
7326	TORAJA UTARA	732601	RANTEPAO	7326011001	LAANG TANDUK	1401	1372	1642	1034	6	91	2773
7326	TORAJA UTARA	732601	RANTEPAO	7326011002	RANTEPAO	1233	1312	1556	923	6	60	2545
7326	TORAJA UTARA	732601	RANTEPAO	7326011003	MENTIROTIKU	3330	3230	3990	2330	28	212	6560
7326	TORAJA UTARA	732601	RANTEPAO	7326011004	MALANGO'	3487	3292	3982	2614	26	157	6779
7326	TORAJA UTARA	732601	RANTEPAO	7326011005	PASELE	2405	2370	2886	1711	14	164	4775
7326	TORAJA UTARA	732601	RANTEPAO	7326011006	SINGKI'	1556	1560	1897	1119	20	80	3116
7326	TORAJA UTARA	732601	RANTEPAO	7326011007	KARASSIK	1050	1072	1267	782	4	69	2122
7326	TORAJA UTARA	732601	RANTEPAO	7326011008	PENANIAN	1015	1054	1274	704	17	74	2069
7326	TORAJA UTARA	732601	RANTEPAO	7326011009	RANTE PASELE	1158	1293	1487	884	7	73	2451
7326	TORAJA UTARA	732601	RANTEPAO	7326011012		1	1	0	2	0	0	2
7326	TORAJA UTARA	732601	RANTEPAO	7326012010	LIMBONG	1022	1002	1193	713	18	100	2024
7326	TORAJA UTARA	732601	RANTEPAO	7326012011	SALOSO	949	897	1120	644	4	78	1846
7326	TORAJA UTARA	732602	SESEAN	7326021001	BORI'	892	842	990	659	3	82	1734
7326	TORAJA UTARA	732602	SESEAN	7326021002	PANGLI	1250	1235	1422	946	6	111	2485
7326	TORAJA UTARA	732602	SESEAN	7326021004	PALAWA'	1367	1262	1572	911	3	143	2629
7326	TORAJA UTARA	732602	SESEAN	7326021005	DERI	910	928	1024	726	38	50	1838
7326	TORAJA UTARA	732602	SESEAN	7326021009	PANGLI SELATAN	1078	934	1181	716	6	109	2012
7326	TORAJA UTARA	732602	SESEAN	7326022003	BUNTU LOBO'	1239	1165	1494	831	5	74	2404
7326	TORAJA UTARA	732602	SESEAN	7326022006	PARINDING	838	766	947	602	2	53	1604
7326	TORAJA UTARA	732602	SESEAN	7326022007	BORI' RANTELETOK	975	934	1111	720	7	71	1909
7326	TORAJA UTARA	732602	SESEAN	7326022008	BORI' LOMBONGAN	546	534	631	376	3	70	1080
7326	TORAJA UTARA	732603	NANGGALA	7326031004	NANGGALA SANGPIAK SALU	1248	1171	1463	824	19	113	2419
7326	TORAJA UTARA	732603	NANGGALA	7326032001	NANGGALA	1136	1104	1348	793	3	96	2240
7326	TORAJA UTARA	732603	NANGGALA	7326032002	TANDUNG NANGGALA	783	706	860	569	2	58	1489
7326	TORAJA UTARA	732603	NANGGALA	7326032003	LILI'KIRA'	1118	1063	1199	862	3	117	2181
7326	TORAJA UTARA	732603	NANGGALA	7326032005	KARRE LIMBONG	755	717	803	601	5	63	1472
7326	TORAJA UTARA	732603	NANGGALA	7326032006	RANTE	563	504	621	388	7	51	1067
7326	TORAJA UTARA	732603	NANGGALA	7326032007	BASOKAN	676	612	760	473	13	42	1288
7326	TORAJA UTARA	732603	NANGGALA	7326032008	NANNA' NANGGALA	1195	1094	1365	832	4	88	2289
7326	TORAJA UTARA	732603	NANGGALA	7326032009	KARRE PENANIAN	813	725	872	612	4	50	1538
7326	TORAJA UTARA	732604	RINDINGALLO	7326041002	PANGALA'	677	661	795	468	10	65	1338
7326	TORAJA UTARA	732604	RINDINGALLO	7326041004	PANGALA' UTARA	806	636	863	528	6	45	1442
7326	TORAJA UTARA	732604	RINDINGALLO	7326042001	BULULANGKAN	975	898	1159	601	4	109	1873
7326	TORAJA UTARA	732604	RINDINGALLO	7326042003	RINDINGALLO	818	683	895	558	7	41	1501
7326	TORAJA UTARA	732604	RINDINGALLO	7326042005	MAI'TING	710	640	852	413	11	74	1350
7326	TORAJA UTARA	732604	RINDINGALLO	7326042006	LOKO' URU TANETE BATU	685	702	852	463	4	68	1387
7326	TORAJA UTARA	732604	RINDINGALLO	7326042007	AMPANG BATU	674	643	769	484	6	58	1317
7326	TORAJA UTARA	732604	RINDINGALLO	7326042008	LEMPO POTON	880	853	1040	579	6	108	1733
7326	TORAJA UTARA	732604	RINDINGALLO	7326042009	BUNTU BATU	562	509	655	377	11	28	1071
7326	TORAJA UTARA	732605	BUNTAO'	7326051005	TALLANG SURA'	1339	1208	1447	1043	8	49	2547
7326	TORAJA UTARA	732605	BUNTAO'	7326052001	SAPAN KUA KUA	1803	1710	2141	1214	20	138	3513
7326	TORAJA UTARA	732605	BUNTAO'	7326052002	RINDING KILA' BALABATU	1488	1413	1723	1043	15	120	2901
7326	TORAJA UTARA	732605	BUNTAO'	7326052003	MISA' BA'BANA	1042	990	1168	751	3	110	2032
7326	TORAJA UTARA	732605	BUNTAO'	7326052004	ISSONG KALUA'	1081	1088	1248	820	4	97	2169
7326	TORAJA UTARA	732605	BUNTAO'	7326052006	TONGKONAN BASSE	619	607	706	464	0	56	1226
7326	TORAJA UTARA	732606	SA'DAN	7326061002	SA'DAN MALIMBONG	770	756	948	509	3	66	1526
7326	TORAJA UTARA	732606	SA'DAN	7326061004	SA'DAN MATALLO	1282	1169	1388	922	7	134	2451
7326	TORAJA UTARA	732606	SA'DAN	7326061005	SA'DAN PEBULIAN	940	915	1206	597	7	45	1855
7326	TORAJA UTARA	732606	SA'DAN	7326062001	SA'DAN ULUSALU	2407	2163	3122	1353	0	95	4570
7326	TORAJA UTARA	732606	SA'DAN	7326062003	SA'DAN BALLOPASANGE'	1035	930	1227	669	3	66	1965
7326	TORAJA UTARA	732606	SA'DAN	7326062006	SANGKAROPI'	1798	1682	2134	1211	5	130	3480
7326	TORAJA UTARA	732606	SA'DAN	7326062007	SA'DAN TIRO ALLO	1315	1218	1514	880	5	134	2533
7326	TORAJA UTARA	732606	SA'DAN	7326062008	SA'DAN ANDULAN	821	770	914	626	3	48	1591
7326	TORAJA UTARA	732606	SA'DAN	7326062009	SA'DAN PESONDONGAN	1300	1141	1606	738	2	95	2441
7326	TORAJA UTARA	732606	SA'DAN	7326062010	SA'DAN LIKU LAMBE'NA	1426	1368	1748	939	4	103	2794
7326	TORAJA UTARA	732607	SANGGALANGI	7326071006	PA'PAELEAN	942	824	999	662	15	90	1766
7326	TORAJA UTARA	732607	SANGGALANGI	7326072001	LA'BO'	1826	1791	2017	1360	16	224	3617
7326	TORAJA UTARA	732607	SANGGALANGI	7326072002	BUNTU LA'BO'	1288	1204	1358	1007	10	117	2492
7326	TORAJA UTARA	732607	SANGGALANGI	7326072003	TALLUNG PENANIAN	975	979	1143	691	32	88	1954
7326	TORAJA UTARA	732607	SANGGALANGI	7326072004	PATA'PADANG	1313	1364	1538	981	13	145	2677
7326	TORAJA UTARA	732607	SANGGALANGI	7326072005	TANDUNG LA'BO'	1732	1722	2075	1191	11	177	3454
7326	TORAJA UTARA	732608	SOPAI	7326081002	KEL.NONONGAN	1842	1811	2116	1408	10	119	3653
7326	TORAJA UTARA	732608	SOPAI	7326082001	SALU	1756	1635	2127	1068	28	168	3391
7326	TORAJA UTARA	732608	SOPAI	7326082003	SALU SOPAI	766	716	887	523	8	64	1482
7326	TORAJA UTARA	732608	SOPAI	7326082004	TOMBANG LANGDA	705	644	763	513	6	67	1349
7326	TORAJA UTARA	732608	SOPAI	7326082005	MARANTE	784	715	898	529	4	68	1499
7326	TORAJA UTARA	732608	SOPAI	7326082006	LANGDA	981	897	1119	672	4	83	1878
7326	TORAJA UTARA	732608	SOPAI	7326082007	NONONGAN	1732	1649	1963	1280	9	129	3381
7326	TORAJA UTARA	732608	SOPAI	7326082008	SALU SARRE	787	818	972	569	5	59	1605
7326	TORAJA UTARA	732609	TIKALA	7326091001	TIKALA	1714	1534	1956	1144	15	133	3248
7326	TORAJA UTARA	732609	TIKALA	7326091002	BUNTU BARANA'	1476	1502	1760	1090	4	124	2978
7326	TORAJA UTARA	732609	TIKALA	7326092003	BUNTU BATU	959	857	1090	623	4	99	1816
7326	TORAJA UTARA	732609	TIKALA	7326092004	SEREALE	941	852	1113	611	3	66	1793
7326	TORAJA UTARA	732609	TIKALA	7326092005	EMBATAU	1337	1231	1618	878	2	70	2568
7326	TORAJA UTARA	732609	TIKALA	7326092006	BENTENG KA'DO TO'RIA	532	513	661	345	3	36	1045
7326	TORAJA UTARA	732609	TIKALA	7326092007	PANGDEN	859	862	1018	617	17	69	1721
7326	TORAJA UTARA	732610	BALUSU	7326101002	TAGARI	577	604	684	455	1	41	1181
7326	TORAJA UTARA	732610	BALUSU	7326101005	BALUSU	648	648	744	454	2	96	1296
7326	TORAJA UTARA	732610	BALUSU	7326102001	PALANGI'	738	725	842	517	3	101	1463
7326	TORAJA UTARA	732610	BALUSU	7326102003	LILI'KIRA' AO' GADING	899	875	984	656	2	132	1774
7326	TORAJA UTARA	732610	BALUSU	7326102004	KARUA	1142	998	1207	834	9	90	2140
7326	TORAJA UTARA	732610	BALUSU	7326102006	AWAK KAWASIK	430	469	510	342	2	45	899
7326	TORAJA UTARA	732610	BALUSU	7326102007	BALUSU BANGUNLIPU	1321	1378	1611	925	6	157	2699
7326	TORAJA UTARA	732611	TALLUNGLIPU	7326111001	TALLUNGLIPU MATALLO	3264	3089	3861	2372	11	109	6353
7326	TORAJA UTARA	732611	TALLUNGLIPU	7326111003	TAMPO TALLUNGLIPU	2732	2741	3288	2010	18	157	5473
7326	TORAJA UTARA	732611	TALLUNGLIPU	7326111004	TAGARI TALLUNGLIPU	2658	2645	3203	1975	18	107	5303
7326	TORAJA UTARA	732611	TALLUNGLIPU	7326111007	RANTEPAKU TALLUNGLIPU	1585	1436	1879	1049	7	86	3021
7326	TORAJA UTARA	732611	TALLUNGLIPU	7326112002	TALLUNGLIPU	1650	1650	2038	1181	2	79	3300
7326	TORAJA UTARA	732611	TALLUNGLIPU	7326112005	TANTANAN TALLUNGLIPU	701	664	843	458	12	52	1365
7326	TORAJA UTARA	732611	TALLUNGLIPU	7326112006	BUNTU TALLUNGLIPU	650	596	741	453	4	48	1246
7326	TORAJA UTARA	732612	DENDE' PIONGAN NAPO	7326121004	PASANG	1135	1011	1252	783	9	102	2146
7326	TORAJA UTARA	732612	DENDE' PIONGAN NAPO	7326122001	MA'DONG	738	761	887	530	12	70	1499
7326	TORAJA UTARA	732612	DENDE' PIONGAN NAPO	7326122002	DENDE'	902	808	1017	607	3	83	1710
7326	TORAJA UTARA	732612	DENDE' PIONGAN NAPO	7326122003	PIONGAN	579	521	661	383	0	56	1100
7326	TORAJA UTARA	732612	DENDE' PIONGAN NAPO	7326122005	PAKU	523	511	614	373	6	41	1034
7326	TORAJA UTARA	732612	DENDE' PIONGAN NAPO	7326122006	KAPOLANG	1044	906	1153	681	8	108	1950
7326	TORAJA UTARA	732612	DENDE' PIONGAN NAPO	7326122007	BUNTU TAGARI	815	757	1021	472	9	70	1572
7326	TORAJA UTARA	732612	DENDE' PIONGAN NAPO	7326122008	PARINDING	562	537	663	386	3	47	1099
7326	TORAJA UTARA	732613	BUNTU PEPASAN	7326131002	SAPAN	1352	1214	1620	842	2	102	2566
7326	TORAJA UTARA	732613	BUNTU PEPASAN	7326132001	BUNTU MINANGA	697	691	855	463	8	62	1388
7326	TORAJA UTARA	732613	BUNTU PEPASAN	7326132003	SARAMBU	1012	959	1291	588	3	89	1971
7326	TORAJA UTARA	732613	BUNTU PEPASAN	7326132004	RANTE UMA	804	787	1020	514	0	57	1591
7326	TORAJA UTARA	732613	BUNTU PEPASAN	7326132005	TALIMBANGAN	1097	936	1346	627	0	60	2033
7326	TORAJA UTARA	732613	BUNTU PEPASAN	7326132006	PULU' PULU'	1141	1082	1454	704	2	63	2223
7326	TORAJA UTARA	732613	BUNTU PEPASAN	7326132007	PAONGANAN	607	579	745	384	12	45	1186
7326	TORAJA UTARA	732613	BUNTU PEPASAN	7326132008	PARANDANGAN	517	516	698	296	1	38	1033
7326	TORAJA UTARA	732613	BUNTU PEPASAN	7326132009	ROROAN BARRA' BARRA'	464	440	558	313	2	31	904
7326	TORAJA UTARA	732613	BUNTU PEPASAN	7326132010	PANGKUNG BATU	591	584	770	355	7	43	1175
7326	TORAJA UTARA	732613	BUNTU PEPASAN	7326132011	PENGKAROAN MANUK	640	580	796	378	1	45	1220
7326	TORAJA UTARA	732613	BUNTU PEPASAN	7326132012	BATU BUSA	608	599	759	385	8	55	1207
7326	TORAJA UTARA	732613	BUNTU PEPASAN	7326132013	PONGLU	863	795	1105	503	5	45	1658
7326	TORAJA UTARA	732614	BARUPPU'	7326141002	BARUPPU' SELATAN	1788	1617	2187	1050	28	140	3405
7326	TORAJA UTARA	732614	BARUPPU'	7326142001	BARUPPU' UTARA	1796	1649	2178	1098	8	161	3445
7326	TORAJA UTARA	732614	BARUPPU'	7326142003	BARUPPU' BENTENG BATU	852	845	1020	610	2	65	1697
7326	TORAJA UTARA	732614	BARUPPU'	7326142004	BARUPPU' PARODO	1409	1377	1801	882	6	97	2786
7326	TORAJA UTARA	732615	KESU'	7326151003	BA'TAN	1861	1761	2091	1372	33	126	3622
7326	TORAJA UTARA	732615	KESU'	7326151004	PANTA'NAKAN LOLO	1858	1855	2219	1331	29	134	3713
7326	TORAJA UTARA	732615	KESU'	7326151006		1	1	1	1	0	0	2
7326	TORAJA UTARA	732615	KESU'	7326152001	TALLU LOLO	1723	1688	2039	1258	19	95	3411
7326	TORAJA UTARA	732615	KESU'	7326152002	RINDINGBATU	2375	2241	2788	1637	15	176	4616
7326	TORAJA UTARA	732615	KESU'	7326152005	ANGIN ANGIN	1228	1148	1452	831	7	86	2376
7326	TORAJA UTARA	732615	KESU'	7326152006	SANGBUA	675	737	810	530	14	58	1412
7326	TORAJA UTARA	732615	KESU'	7326152007	TADONGKON	1242	1135	1377	885	3	112	2377
7326	TORAJA UTARA	732616	TONDON	7326162001	TONDON LANGI'	2190	2032	2673	1330	31	188	4222
7326	TORAJA UTARA	732616	TONDON	7326162002	TONDON	3005	2792	3591	1952	56	198	5797
7326	TORAJA UTARA	732616	TONDON	7326162003	TONDON SIBA'TA	1369	1376	1715	897	7	126	2745
7326	TORAJA UTARA	732616	TONDON	7326162004	TONDON MATALLO	2312	2357	2986	1514	26	143	4669
7326	TORAJA UTARA	732617	BANGKELEKILA'	7326172001	TOYASA AKUNG	1400	1365	1670	1027	31	37	2765
7326	TORAJA UTARA	732617	BANGKELEKILA'	7326172002	BATU LIMBONG	1180	1113	1394	789	7	103	2293
7326	TORAJA UTARA	732617	BANGKELEKILA'	7326172003	BANGKELEKILA'	1216	1247	1477	867	8	111	2463
7326	TORAJA UTARA	732617	BANGKELEKILA'	7326172004	TAMPAN BONGA	1696	1670	2041	1140	14	171	3366
7326	TORAJA UTARA	732618	RANTEBUA	7326181001	BOKIN	1719	1607	1975	1250	7	94	3326
7326	TORAJA UTARA	732618	RANTEBUA	7326181002	BUANGIN	571	616	730	401	1	55	1187
7326	TORAJA UTARA	732618	RANTEBUA	7326182001	RANTEBUA	942	916	1120	669	4	65	1858
7326	TORAJA UTARA	732618	RANTEBUA	7326182003	PITUNG PENANIAN	931	862	1113	580	21	79	1793
7326	TORAJA UTARA	732618	RANTEBUA	7326182004	MAKUAN PARE	502	452	584	319	2	49	954
7326	TORAJA UTARA	732618	RANTEBUA	7326182006	RANTEBUA SUMALU	625	606	767	415	0	49	1231
7326	TORAJA UTARA	732618	RANTEBUA	7326182007	RANTEBUA SANGGALANGI	819	774	999	522	21	51	1593
7326	TORAJA UTARA	732619	SESEAN SULOARA	7326192001	SULOARA'	1918	1645	2264	1181	9	109	3563
7326	TORAJA UTARA	732619	SESEAN SULOARA	7326192002	SESEAN MATALLO	872	781	1033	560	2	58	1653
7326	TORAJA UTARA	732619	SESEAN SULOARA	7326192003	LANDORUNDUN	631	606	774	398	1	64	1237
7326	TORAJA UTARA	732619	SESEAN SULOARA	7326192004	TONGA RIU	999	924	1220	603	20	80	1923
7326	TORAJA UTARA	732619	SESEAN SULOARA	7326192005	LEMPO	1001	903	1114	713	2	75	1904
7326	TORAJA UTARA	732620	KAPALA PITU	7326201003	POLOPADANG	556	510	644	389	2	31	1066
7326	TORAJA UTARA	732620	KAPALA PITU	7326202001	BENTENG KA'DO	1017	928	1184	659	14	88	1945
7326	TORAJA UTARA	732620	KAPALA PITU	7326202002	SIKUKU'	725	647	848	459	3	62	1372
7326	TORAJA UTARA	732620	KAPALA PITU	7326202004	KANTUN POYA	487	482	582	329	6	52	969
7326	TORAJA UTARA	732620	KAPALA PITU	7326202005	KAPALA PITU	685	645	815	447	5	63	1330
7326	TORAJA UTARA	732620	KAPALA PITU	7326202006	BENTENG MAMULLU	810	780	1027	499	1	63	1590
7326	TORAJA UTARA	732621	AWAN RANTE KARUA	7326211002	BATU LOTONG	890	810	1075	584	2	39	1700
7326	TORAJA UTARA	732621	AWAN RANTE KARUA	7326212001	AWAN	728	726	879	519	11	45	1454
7326	TORAJA UTARA	732621	AWAN RANTE KARUA	7326212003	BUNTU KARUA	1156	1058	1463	660	5	86	2214
7326	TORAJA UTARA	732621	AWAN RANTE KARUA	7326212004	LONDONGBIANG	1067	989	1296	675	13	72	2056
7371	MAKASSAR	737101	MARISO	7371011001	BONTORANNU	3601	3399	3888	2885	45	182	7000
7371	MAKASSAR	737101	MARISO	7371011002	MATTOANGIN	2179	2257	2461	1813	29	133	4436
7371	MAKASSAR	737101	MARISO	7371011003	KUNJUNG MAE	2829	2928	3288	2235	25	209	5757
7371	MAKASSAR	737101	MARISO	7371011004	LETTE	5878	5954	6607	4782	83	360	11832
7371	MAKASSAR	737101	MARISO	7371011005	PANAMBUNGAN	6958	6791	7779	5551	56	363	13749
7371	MAKASSAR	737101	MARISO	7371011006	MARISO	5262	5143	6092	3928	47	338	10405
7371	MAKASSAR	737101	MARISO	7371011007	MARIO	2938	2992	3398	2358	29	145	5930
7371	MAKASSAR	737101	MARISO	7371011008	KAMPUNG BUYANG	2449	2407	2766	1909	35	146	4856
7371	MAKASSAR	737101	MARISO	7371011009	TAMARUNANG	4253	4060	4882	3155	32	244	8313
7371	MAKASSAR	737102	MAMAJANG	7371021001	SAMBUNG JAWA	6393	6368	7498	4773	103	387	12761
7371	MAKASSAR	737102	MAMAJANG	7371021002	PARANG	4019	4061	4655	3150	67	208	8080
7371	MAKASSAR	737102	MAMAJANG	7371021003	MAMAJANG LUAR	2378	2340	2767	1749	46	156	4718
7371	MAKASSAR	737102	MAMAJANG	7371021004	MAMAJANG DALAM	1945	2098	2363	1522	36	122	4043
7371	MAKASSAR	737102	MAMAJANG	7371021005	MARICAYA SELATAN	2918	2948	3441	2191	50	184	5866
7371	MAKASSAR	737102	MAMAJANG	7371021006	BONTO LEBANG	2159	2257	2594	1677	37	108	4416
7371	MAKASSAR	737102	MAMAJANG	7371021007	PA_BATANG	3028	3125	3493	2442	33	185	6153
7371	MAKASSAR	737102	MAMAJANG	7371021008	BONTO BIRAENG	2252	2281	2551	1801	45	136	4533
7371	MAKASSAR	737102	MAMAJANG	7371021009	LABUANG BAJI	911	959	1074	734	12	50	1870
7371	MAKASSAR	737102	MAMAJANG	7371021010	MANDALA	2044	2125	2381	1643	28	117	4169
7371	MAKASSAR	737102	MAMAJANG	7371021011	TAMPARANG KEKE	3301	3227	3825	2453	45	205	6528
7371	MAKASSAR	737102	MAMAJANG	7371021012	BAJI MAPPAKASUNGG	2435	2551	2884	1905	49	148	4986
